@T,table
Created,2010-09-23 12:35
Author,HortonMachine library
@H,timestamp,value_202,value_2012,value_2022
ID, ,202,2012,2022
Type,Date,Double,Double,Double
,1997-12-28 00:00,6.418958333,2.8675,3.551458333
,1997-12-29 00:00,6.053125,2.9858,3.067325
,1997-12-30 00:00,5.624583333,3.0857,2.538883333
,1997-12-31 00:00,4.7475,3.1628,1.5847
,1998-01-01 00:00,3.485208333,3.2124,0.272808333
,1998-01-02 00:00,3.23,3.23,0
,1998-01-03 00:00,3.288333333,3.2066,0.081733333
,1998-01-04 00:00,3.183333333,3.1416,0.041733333
,1998-01-05 00:00,3.16,3.0423,0.1177
,1998-01-06 00:00,2.814166667,2.9164,0
,1998-01-07 00:00,2.51125,2.7713,0
,1998-01-08 00:00,2.4275,2.6146,0
,1998-01-09 00:00,2.229166667,2.4539,0
,1998-01-10 00:00,2.127083333,2.2966,0
,1998-01-11 00:00,2.044583333,2.1502,0
,1998-01-12 00:00,2.04,2.0223,0.0177
,1998-01-13 00:00,2.04,1.9204,0.1196
,1998-01-14 00:00,1.88125,1.8521,0.02915
,1998-01-15 00:00,1.824791667,1.8248,0
,1998-01-16 00:00,1.83,1.8214,0.0086
,1998-01-17 00:00,1.83,1.8193,0.0107
,1998-01-18 00:00,1.83,1.8178,0.0122
,1998-01-19 00:00,1.883125,1.8162,0.066925
,1998-01-20 00:00,1.859166667,1.8139,0.045266667
,1998-01-21 00:00,1.810208333,1.8102,8.33E-06
,1998-01-22 00:00,1.8175,1.7996,0.0179
,1998-01-23 00:00,1.83,1.7791,0.0509
,1998-01-24 00:00,1.83,1.7514,0.0786
,1998-01-25 00:00,1.719583333,1.7196,0
,1998-01-26 00:00,1.73,1.6699,0.0601
,1998-01-27 00:00,1.615625,1.6156,2.50E-05
,1998-01-28 00:00,1.63,1.5752,0.0548
,1998-01-29 00:00,1.587708333,1.5383,0.049408333
,1998-01-30 00:00,1.513125,1.5042,0.008925
,1998-01-31 00:00,1.45,1.4726,0
,1998-02-01 00:00,1.45,1.4429,0.0071
,1998-02-02 00:00,1.414583333,1.4146,0
,1998-02-03 00:00,1.441458333,1.3881,0.053358333
,1998-02-04 00:00,1.414375,1.3639,0.050475
,1998-02-05 00:00,1.383541667,1.341,0.042541667
,1998-02-06 00:00,1.36,1.319,0.041
,1998-02-07 00:00,1.308541667,1.2969,0.011641667
,1998-02-08 00:00,1.26125,1.2742,0
,1998-02-09 00:00,1.25,1.25,0
,1998-02-10 00:00,1.27,1.2234,0.0466
,1998-02-11 00:00,1.206458333,1.1948,0.011658333
,1998-02-12 00:00,1.182291667,1.1657,0.016591667
,1998-02-13 00:00,1.163541667,1.1374,0.026141667
,1998-02-14 00:00,1.157083333,1.1114,0.045683333
,1998-02-15 00:00,1.089166667,1.0892,0
,1998-02-16 00:00,1.089583333,1.0685,0.021083333
,1998-02-17 00:00,1.081666667,1.0473,0.034366667
,1998-02-18 00:00,1.068541667,1.0268,0.041741667
,1998-02-19 00:00,1.046666667,1.0084,0.038266667
,1998-02-20 00:00,1.034166667,0.9935,0.040666667
,1998-02-21 00:00,1.016875,0.9836,0.033275
,1998-02-22 00:00,0.98,0.98,0
,1998-02-23 00:00,1.153958333,1.0061,0.147858333
,1998-02-24 00:00,1.092291667,1.0547,0.037591667
,1998-02-25 00:00,1.080833333,1.0808,3.33E-05
,1998-02-26 00:00,1.085208333,1.077,0.008208333
,1998-02-27 00:00,1.068125,1.0681,2.50E-05
,1998-02-28 00:00,1.11,1.0409,0.0691
,1998-03-01 00:00,1.083333333,1.0008,0.082533333
,1998-03-02 00:00,0.980208333,0.9802,8.33E-06
,1998-03-03 00:00,1.001458333,0.9882,0.013258333
,1998-03-04 00:00,0.99625,0.9962,5.00E-05
,1998-03-05 00:00,0.998541667,0.9828,0.015741667
,1998-03-06 00:00,0.969375,0.9694,0
,1998-03-07 00:00,1.008541667,0.9694,0.039141667
,1998-03-08 00:00,1.03,0.9696,0.0604
,1998-03-09 00:00,0.990416667,0.9697,0.020716667
,1998-03-10 00:00,0.969791667,0.9698,0
,1998-03-11 00:00,0.97375,0.9552,0.01855
,1998-03-12 00:00,0.930625,0.9306,2.50E-05
,1998-03-13 00:00,0.935625,0.909,0.026625
,1998-03-14 00:00,0.94875,0.886,0.06275
,1998-03-15 00:00,0.902291667,0.865,0.037291667
,1998-03-16 00:00,0.849583333,0.8496,0
,1998-03-17 00:00,0.886666667,0.839,0.047666667
,1998-03-18 00:00,0.864375,0.8304,0.033975
,1998-03-19 00:00,0.821875,0.8232,0
,1998-03-20 00:00,0.817083333,0.8171,0
,1998-03-21 00:00,0.830208333,0.8125,0.017708333
,1998-03-22 00:00,0.81375,0.8087,0.00505
,1998-03-23 00:00,0.80375,0.8037,5.00E-05
,1998-03-24 00:00,0.842291667,0.7957,0.046591667
,1998-03-25 00:00,0.795625,0.7848,0.010825
,1998-03-26 00:00,0.772083333,0.7726,0
,1998-03-27 00:00,0.760625,0.7606,2.50E-05
,1998-03-28 00:00,0.786041667,0.7471,0.038941667
,1998-03-29 00:00,0.772708333,0.7313,0.041408333
,1998-03-30 00:00,0.748958333,0.7163,0.032658333
,1998-03-31 00:00,0.723125,0.7051,0.018025
,1998-04-01 00:00,0.700625,0.7006,2.50E-05
,1998-04-02 00:00,0.744375,0.7099,0.034475
,1998-04-03 00:00,0.72875,0.7288,0
,1998-04-04 00:00,0.804583333,0.7531,0.051483333
,1998-04-05 00:00,0.790208333,0.7902,8.33E-06
,1998-04-06 00:00,0.887708333,0.8476,0.040108333
,1998-04-07 00:00,0.905625,0.9329,0
,1998-04-08 00:00,1.277291667,1.0493,0.227991667
,1998-04-09 00:00,1.200208333,1.2002,8.33E-06
,1998-04-10 00:00,3.382291667,1.5908,1.791491667
,1998-04-11 00:00,10.09833333,2.3127,7.785633333
,1998-04-12 00:00,6.729166667,3.1985,3.530666667
,1998-04-13 00:00,5.509583333,4.0811,1.428483333
,1998-04-14 00:00,5.445,4.7932,0.6518
,1998-04-15 00:00,5.1675,5.1675,0
,1998-04-16 00:00,6.442291667,5.3084,1.133891667
,1998-04-17 00:00,7.485416667,5.4277,2.057716667
,1998-04-18 00:00,6.679791667,5.52,1.159791667
,1998-04-19 00:00,6.363541667,5.5795,0.784041667
,1998-04-20 00:00,5.600625,5.6006,2.50E-05
,1998-04-21 00:00,5.712916667,5.5882,0.124716667
,1998-04-22 00:00,6.237291667,5.5549,0.682391667
,1998-04-23 00:00,6.615833333,5.5062,1.109633333
,1998-04-24 00:00,5.981458333,5.4479,0.533558333
,1998-04-25 00:00,5.88,5.3857,0.4943
,1998-04-26 00:00,5.709375,5.3253,0.384075
,1998-04-27 00:00,5.272291667,5.2723,0
,1998-04-28 00:00,11.613125,5.2284,6.384725
,1998-04-29 00:00,11.52479167,5.1902,6.334591667
,1998-04-30 00:00,9.605416667,5.1556,4.449816667
,1998-05-01 00:00,9.241875,5.123,4.118875
,1998-05-02 00:00,9.285416667,5.0902,4.195216667
,1998-05-03 00:00,8.027083333,5.0554,2.971683333
,1998-05-04 00:00,7.286458333,5.0167,2.269758333
,1998-05-05 00:00,6.61125,4.9722,1.63905
,1998-05-06 00:00,6.0425,4.9199,1.1226
,1998-05-07 00:00,5.497708333,4.858,0.639708333
,1998-05-08 00:00,5.037916667,4.7845,0.253416667
,1998-05-09 00:00,4.6975,4.6975,0
,1998-05-10 00:00,4.940208333,4.4778,0.462408333
,1998-05-11 00:00,4.4,4.0802,0.3198
,1998-05-12 00:00,3.960416667,3.614,0.346416667
,1998-05-13 00:00,3.678125,3.1883,0.489825
,1998-05-14 00:00,2.912291667,2.9123,0
,1998-05-15 00:00,3.422916667,2.7581,0.664816667
,1998-05-16 00:00,3.350416667,2.6234,0.727016667
,1998-05-17 00:00,3.176666667,2.5061,0.670566667
,1998-05-18 00:00,2.941041667,2.4039,0.537141667
,1998-05-19 00:00,2.707083333,2.3148,0.392283333
,1998-05-20 00:00,2.475625,2.2364,0.239225
,1998-05-21 00:00,2.223958333,2.1665,0.057458333
,1998-05-22 00:00,2.103125,2.1031,2.50E-05
,1998-05-23 00:00,2.11625,2.0405,0.07575
,1998-05-24 00:00,2.231875,1.9792,0.252675
,1998-05-25 00:00,2.892708333,1.9266,0.966108333
,1998-05-26 00:00,1.976458333,1.8897,0.086758333
,1998-05-27 00:00,1.875833333,1.8758,3.33E-05
,1998-05-28 00:00,3.100625,1.9106,1.190025
,1998-05-29 00:00,12.174375,2.0057,10.168675
,1998-05-30 00:00,9.876041667,2.148,7.728041667
,1998-05-31 00:00,7.238541667,2.3238,4.914741667
,1998-06-01 00:00,6.055833333,2.5198,3.536033333
,1998-06-02 00:00,5.091458333,2.7225,2.368958333
,1998-06-03 00:00,4.542916667,2.9185,1.624416667
,1998-06-04 00:00,4.11125,3.0943,1.01695
,1998-06-05 00:00,3.725416667,3.2365,0.488916667
,1998-06-06 00:00,3.570416667,3.3317,0.238716667
,1998-06-07 00:00,3.366458333,3.3665,0
,1998-06-08 00:00,3.378125,3.2936,0.084525
,1998-06-09 00:00,3.133541667,3.1428,0
,1998-06-10 00:00,3.016041667,3.016,4.17E-05
,1998-06-11 00:00,4.947708333,2.9379,2.009808333
,1998-06-12 00:00,6.961041667,2.8651,4.095941667
,1998-06-13 00:00,6.265208333,2.797,3.468208333
,1998-06-14 00:00,5.123333333,2.7333,2.390033333
,1998-06-15 00:00,4.8025,2.6735,2.129
,1998-06-16 00:00,4.770833333,2.6172,2.153633333
,1998-06-17 00:00,4.75,2.5638,2.1862
,1998-06-18 00:00,4.307708333,2.513,1.794708333
,1998-06-19 00:00,3.688958333,2.4643,1.224658333
,1998-06-20 00:00,3.446875,2.4173,1.029575
,1998-06-21 00:00,3.2475,2.3715,0.876
,1998-06-22 00:00,3.039166667,2.3264,0.712766667
,1998-06-23 00:00,2.898958333,2.2817,0.617258333
,1998-06-24 00:00,2.646875,2.2368,0.410075
,1998-06-25 00:00,2.529375,2.1913,0.338075
,1998-06-26 00:00,2.263541667,2.1447,0.118841667
,1998-06-27 00:00,2.15,2.0967,0.0533
,1998-06-28 00:00,2.115625,2.0467,0.068925
,1998-06-29 00:00,1.994375,1.9944,0
,1998-06-30 00:00,2.015833333,1.9388,0.077033333
,1998-07-01 00:00,1.908125,1.8807,0.027425
,1998-07-02 00:00,1.84625,1.822,0.02425
,1998-07-03 00:00,1.834166667,1.7646,0.069566667
,1998-07-04 00:00,1.744583333,1.7103,0.034283333
,1998-07-05 00:00,1.661666667,1.6611,0.000566667
,1998-07-06 00:00,1.61875,1.6187,5.00E-05
,1998-07-07 00:00,1.668541667,1.5791,0.089441667
,1998-07-08 00:00,1.654375,1.5385,0.115875
,1998-07-09 00:00,1.542083333,1.4995,0.042583333
,1998-07-10 00:00,1.508125,1.4646,0.043525
,1998-07-11 00:00,1.45,1.4364,0.0136
,1998-07-12 00:00,1.436666667,1.4177,0.018966667
,1998-07-13 00:00,1.410833333,1.4108,3.33E-05
,1998-07-14 00:00,1.747916667,1.4277,0.320216667
,1998-07-15 00:00,1.73125,1.4591,0.27215
,1998-07-16 00:00,1.476041667,1.476,4.17E-05
,1998-07-17 00:00,1.673958333,1.454,0.219958333
,1998-07-18 00:00,1.485208333,1.3973,0.087908333
,1998-07-19 00:00,1.410625,1.3198,0.090825
,1998-07-20 00:00,1.324791667,1.2352,0.089591667
,1998-07-21 00:00,1.239583333,1.1577,0.081883333
,1998-07-22 00:00,1.102916667,1.101,0.001916667
,1998-07-23 00:00,1.078958333,1.079,0
,1998-07-24 00:00,1.154166667,1.0902,0.063966667
,1998-07-25 00:00,1.137708333,1.1111,0.026608333
,1998-07-26 00:00,1.122291667,1.1223,0
,1998-07-27 00:00,1.189166667,1.1044,0.084766667
,1998-07-28 00:00,1.085833333,1.0665,0.019333333
,1998-07-29 00:00,1.031666667,1.0317,0
,1998-07-30 00:00,1.057083333,1.0071,0.049983333
,1998-07-31 00:00,1.0775,0.984,0.0935
,1998-08-01 00:00,0.984166667,0.9623,0.021866667
,1998-08-02 00:00,0.967916667,0.9419,0.026016667
,1998-08-03 00:00,0.948333333,0.9226,0.025733333
,1998-08-04 00:00,0.904166667,0.9042,0
,1998-08-05 00:00,0.949583333,0.8866,0.062983333
,1998-08-06 00:00,0.897083333,0.8701,0.026983333
,1998-08-07 00:00,0.87375,0.8548,0.01895
,1998-08-08 00:00,0.840833333,0.8408,3.33E-05
,1998-08-09 00:00,0.87875,0.8288,0.04995
,1998-08-10 00:00,0.819791667,0.8181,0.001691667
,1998-08-11 00:00,0.799791667,0.8075,0
,1998-08-12 00:00,0.795833333,0.7958,3.33E-05
,1998-08-13 00:00,0.851875,0.7807,0.071175
,1998-08-14 00:00,0.997708333,0.7622,0.235508333
,1998-08-15 00:00,0.97,0.7423,0.2277
,1998-08-16 00:00,0.894583333,0.7231,0.171483333
,1998-08-17 00:00,0.793541667,0.7068,0.086741667
,1998-08-18 00:00,0.793333333,0.6955,0.097833333
,1998-08-19 00:00,0.69125,0.6913,0
,1998-08-20 00:00,1.021666667,0.6997,0.321966667
,1998-08-21 00:00,0.943541667,0.72,0.223541667
,1998-08-22 00:00,0.861458333,0.7442,0.117258333
,1998-08-23 00:00,0.798333333,0.7644,0.033933333
,1998-08-24 00:00,0.772916667,0.7729,1.67E-05
,1998-08-25 00:00,0.776041667,0.736,0.040041667
,1998-08-26 00:00,0.69125,0.6913,0
,1998-08-27 00:00,0.73625,0.6804,0.05585
,1998-08-28 00:00,0.671875,0.6719,0
,1998-08-29 00:00,0.755,0.6582,0.0968
,1998-08-30 00:00,0.717708333,0.6409,0.076808333
,1998-08-31 00:00,0.6725,0.6227,0.0498
,1998-09-01 00:00,0.619791667,0.6063,0.013491667
,1998-09-02 00:00,0.59,0.5945,0
,1998-09-03 00:00,0.59,0.59,0
,1998-09-04 00:00,0.62125,0.6061,0.01515
,1998-09-05 00:00,4.53875,0.6496,3.88915
,1998-09-06 00:00,4.32125,0.7136,3.60765
,1998-09-07 00:00,2.320208333,0.791,1.529208333
,1998-09-08 00:00,1.347708333,0.8749,0.472808333
,1998-09-09 00:00,1.066875,0.9581,0.108775
,1998-09-10 00:00,1.03375,1.0337,5.00E-05
,1998-09-11 00:00,1.098125,1.0991,0
,1998-09-12 00:00,8.44625,1.1575,7.28875
,1998-09-13 00:00,7.080416667,1.2107,5.869716667
,1998-09-14 00:00,5.139791667,1.2607,3.879091667
,1998-09-15 00:00,4.387708333,1.3095,3.078208333
,1998-09-16 00:00,3.850208333,1.3588,2.491408333
,1998-09-17 00:00,3.70625,1.4107,2.29555
,1998-09-18 00:00,3.522708333,1.467,2.055708333
,1998-09-19 00:00,3.262916667,1.5296,1.733316667
,1998-09-20 00:00,3.151666667,1.6004,1.551266667
,1998-09-21 00:00,3.052916667,1.6814,1.371516667
,1998-09-22 00:00,2.858125,1.7744,1.083725
,1998-09-23 00:00,2.737916667,1.8813,0.856616667
,1998-09-24 00:00,2.584375,2.0041,0.580275
,1998-09-25 00:00,2.451875,2.1446,0.307275
,1998-09-26 00:00,2.304791667,2.3048,0
,1998-09-27 00:00,3.926666667,2.8722,1.054466667
,1998-09-28 00:00,3.355833333,3.3558,3.33E-05
,1998-09-29 00:00,3.650208333,3.3573,0.292908333
,1998-09-30 00:00,3.35875,3.3588,0
,1998-10-01 00:00,7.565416667,3.9278,3.637616667
,1998-10-02 00:00,6.418541667,4.9819,1.436641667
,1998-10-03 00:00,5.549166667,5.5492,0
,1998-10-04 00:00,6.002083333,5.5433,0.458783333
,1998-10-05 00:00,13.27291667,5.5262,7.746716667
,1998-10-06 00:00,25.43,5.4988,19.9312
,1998-10-07 00:00,50.479375,5.4621,45.017275
,1998-10-08 00:00,41.105625,5.4169,35.688725
,1998-10-09 00:00,27.46791667,5.3641,22.10381667
,1998-10-10 00:00,17.87229167,5.3046,12.56769167
,1998-10-11 00:00,13.71479167,5.2394,8.475391667
,1998-10-12 00:00,11.58083333,5.1693,6.411533333
,1998-10-13 00:00,9.851041667,5.0953,4.755741667
,1998-10-14 00:00,8.549791667,5.0182,3.531591667
,1998-10-15 00:00,7.81,4.9389,2.8711
,1998-10-16 00:00,7.232291667,4.8584,2.373891667
,1998-10-17 00:00,6.488958333,4.7776,1.711358333
,1998-10-18 00:00,5.907291667,4.6974,1.209891667
,1998-10-19 00:00,5.226666667,4.6186,0.608066667
,1998-10-20 00:00,4.99,4.5421,0.4479
,1998-10-21 00:00,4.579583333,4.469,0.110583333
,1998-10-22 00:00,4.4,4.4,0
,1998-10-23 00:00,4.46375,4.3306,0.13315
,1998-10-24 00:00,4.403541667,4.2564,0.147141667
,1998-10-25 00:00,4.4,4.1789,0.2211
,1998-10-26 00:00,4.189583333,4.0994,0.090183333
,1998-10-27 00:00,3.90375,4.0192,0
,1998-10-28 00:00,3.826666667,3.9397,0
,1998-10-29 00:00,3.75,3.8622,0
,1998-10-30 00:00,3.647291667,3.7881,0
,1998-10-31 00:00,3.6,3.7188,0
,1998-11-01 00:00,3.6,3.6557,0
,1998-11-02 00:00,3.6,3.6,0
,1998-11-03 00:00,3.608125,3.5534,0.054725
,1998-11-04 00:00,3.578958333,3.5136,0.065358333
,1998-11-05 00:00,3.512083333,3.4762,0.035883333
,1998-11-06 00:00,3.441041667,3.4365,0.004541667
,1998-11-07 00:00,3.390208333,3.3902,8.33E-06
,1998-11-08 00:00,3.531875,3.3257,0.206175
,1998-11-09 00:00,3.266875,3.2535,0.013375
,1998-11-10 00:00,3.201666667,3.2017,0
,1998-11-11 00:00,3.221875,3.1764,0.045475
,1998-11-12 00:00,3.2025,3.1581,0.0444
,1998-11-13 00:00,3.136875,3.1369,0
,1998-11-14 00:00,3.154166667,3.108,0.046166667
,1998-11-15 00:00,3.091458333,3.0743,0.017158333
,1998-11-16 00:00,3.013541667,3.0368,0
,1998-11-17 00:00,2.996041667,2.9967,0
,1998-11-18 00:00,2.970208333,2.9553,0.014908333
,1998-11-19 00:00,2.938125,2.9136,0.024525
,1998-11-20 00:00,2.915208333,2.8728,0.042408333
,1998-11-21 00:00,2.893125,2.8342,0.058925
,1998-11-22 00:00,2.875208333,2.7988,0.076408333
,1998-11-23 00:00,2.767916667,2.7679,1.67E-05
,1998-11-24 00:00,2.84375,2.742,0.10175
,1998-11-25 00:00,2.762083333,2.7186,0.043483333
,1998-11-26 00:00,2.694791667,2.6948,0
,1998-11-27 00:00,2.704166667,2.6693,0.034866667
,1998-11-28 00:00,2.633958333,2.6432,0
,1998-11-29 00:00,2.629583333,2.6169,0.012683333
,1998-11-30 00:00,2.6075,2.5904,0.0171
,1998-12-01 00:00,2.563958333,2.564,0
,1998-12-02 00:00,2.62125,2.5381,0.08315
,1998-12-03 00:00,2.620208333,2.5127,0.107508333
,1998-12-04 00:00,2.53625,2.4874,0.04885
,1998-12-05 00:00,2.485416667,2.4619,0.023516667
,1998-12-06 00:00,2.481666667,2.4355,0.046166667
,1998-12-07 00:00,2.442083333,2.4079,0.034183333
,1998-12-08 00:00,2.37875,2.3788,0
,1998-12-09 00:00,2.411041667,2.3441,0.066941667
,1998-12-10 00:00,2.379791667,2.307,0.072791667
,1998-12-11 00:00,2.2775,2.2775,0
,1998-12-12 00:00,2.386875,2.255,0.131875
,1998-12-13 00:00,2.38,2.2329,0.1471
,1998-12-14 00:00,2.272083333,2.212,0.060083333
,1998-12-15 00:00,2.271041667,2.1931,0.077941667
,1998-12-16 00:00,2.233125,2.1771,0.056025
,1998-12-17 00:00,2.16625,2.1647,0.00155
,1998-12-18 00:00,2.15375,2.1566,0
,1998-12-19 00:00,2.15375,2.1538,0
,1998-12-20 00:00,2.16125,2.156,0.00525
,1998-12-21 00:00,2.165,2.1602,0.0048
,1998-12-22 00:00,2.1625,2.1625,0
,1998-12-23 00:00,2.16375,2.1625,0.00125
,1998-12-24 00:00,2.138125,2.1625,0
,1998-12-25 00:00,2.120625,2.1625,0
,1998-12-26 00:00,2.107916667,2.1625,0
,1998-12-27 00:00,2.082708333,2.1625,0
,1998-12-28 00:00,2.029166667,2.1625,0
,1998-12-29 00:00,1.93,2.1625,0
,1998-12-30 00:00,1.93,2.1625,0
,1998-12-31 00:00,1.93,2.1625,0
