X...,date,k
,1994-11-22 00:00,8.34375596225
,1994-11-23 00:00,7.0330701155
,1994-11-24 00:00,4.92683440754167
,1994-11-25 00:00,6.0951026955
,1994-11-26 00:00,6.01368728958333
,1994-11-27 00:00,6.04317871966667
,1994-11-28 00:00,5.20490941704167
,1994-11-29 00:00,5.27894123195833
,1994-11-30 00:00,4.53229887029167
,1994-12-01 00:00,2.74766249875
,1994-12-02 00:00,0.864559056833333
,1994-12-03 00:00,0.714695925208333
,1994-12-04 00:00,0.956902940208333
,1994-12-05 00:00,2.6964939465
,1994-12-06 00:00,4.81717520708333
,1994-12-07 00:00,4.922656967
,1994-12-08 00:00,3.8747858705
,1994-12-09 00:00,4.94411996833333
,1994-12-10 00:00,5.85317981916667
,1994-12-11 00:00,5.31844342308333
,1994-12-12 00:00,4.954855457625
,1994-12-13 00:00,4.135532409
,1994-12-14 00:00,3.61713953175
,1994-12-15 00:00,1.70152832704167
,1994-12-16 00:00,-1.04690418729167
,1994-12-17 00:00,-1.423110489375
,1994-12-18 00:00,-0.918604459
,1994-12-19 00:00,0.883953779208333
,1994-12-20 00:00,1.410333017625
,1994-12-21 00:00,2.10645844854167
,1994-12-22 00:00,0.392817006666667
,1994-12-23 00:00,2.16062202245833
,1994-12-24 00:00,1.65195480033333
,1994-12-25 00:00,0.996414605291667
,1994-12-26 00:00,-0.209492790416667
,1994-12-27 00:00,0.905886053375
,1994-12-28 00:00,1.89361670195833
,1994-12-29 00:00,2.58304284775
,1994-12-30 00:00,3.94535611545833
,1994-12-31 00:00,4.75571237566667
,1995-01-01 00:00,3.8361787115
,1995-01-02 00:00,0.800782160333333
,1995-01-03 00:00,-0.00473690587499999
,1995-01-04 00:00,-2.482105390875
,1995-01-05 00:00,-3.28523700720833
,1995-01-06 00:00,-5.033576477
,1995-01-07 00:00,-4.05720739
,1995-01-08 00:00,-4.0886264645
,1995-01-09 00:00,-3.257835091375
,1995-01-10 00:00,0.152297829833333
,1995-01-11 00:00,1.113015773875
,1995-01-12 00:00,0.106606804
,1995-01-13 00:00,0.751511103375
,1995-01-14 00:00,-3.70344509470833
,1995-01-15 00:00,-3.07077964004167
,1995-01-16 00:00,-1.68060403654167
,1995-01-17 00:00,-1.94007321475
,1995-01-18 00:00,-1.84903424233333
,1995-01-19 00:00,0.609601092375
,1995-01-20 00:00,0.971178959291667
,1995-01-21 00:00,1.15680908904167
,1995-01-22 00:00,1.94896439525
,1995-01-23 00:00,1.89321764625
,1995-01-24 00:00,4.540196391625
,1995-01-25 00:00,1.29037945920833
,1995-01-26 00:00,1.495267647125
,1995-01-27 00:00,4.40016578229167
,1995-01-28 00:00,0.144840227125
,1995-01-29 00:00,0.975288007541667
,1995-01-30 00:00,2.077243508875
,1995-01-31 00:00,3.89359191479167
,1995-02-01 00:00,1.1039247935
,1995-02-02 00:00,0.905166545791667
,1995-02-03 00:00,2.660757390375
,1995-02-04 00:00,2.64419547766667
,1995-02-05 00:00,6.87528747083333
,1995-02-06 00:00,4.1298337285
,1995-02-07 00:00,3.73907643583333
,1995-02-08 00:00,2.29120729091667
,1995-02-09 00:00,3.18971826429167
,1995-02-10 00:00,4.04455506395833
,1995-02-11 00:00,3.449928828125
,1995-02-12 00:00,3.47434009304167
,1995-02-13 00:00,3.44082915220833
,1995-02-14 00:00,4.40439091333333
,1995-02-15 00:00,4.66327387016667
,1995-02-16 00:00,3.42012179404167
,1995-02-17 00:00,4.56948563579167
,1995-02-18 00:00,5.21469249854167
,1995-02-19 00:00,4.86344918854167
,1995-02-20 00:00,3.43714447933333
,1995-02-21 00:00,3.20060590016667
,1995-02-22 00:00,4.47470148716667
,1995-02-23 00:00,3.42397012620833
,1995-02-24 00:00,2.016642546625
,1995-02-25 00:00,2.42985650508333
,1995-02-26 00:00,1.153422375625
,1995-02-27 00:00,3.717357556
,1995-02-28 00:00,2.22906793433333
,1995-03-01 00:00,3.84400881416667
,1995-03-02 00:00,4.08167167191667
,1995-03-03 00:00,4.72606747833333
,1995-03-04 00:00,2.39286573054167
,1995-03-05 00:00,2.36912366833333
,1995-03-06 00:00,2.35133656470833
,1995-03-07 00:00,3.34575694666667
,1995-03-08 00:00,1.61850513383333
,1995-03-09 00:00,2.72890019045833
,1995-03-10 00:00,2.659333912375
,1995-03-11 00:00,3.72411879304167
,1995-03-12 00:00,4.65363923883333
,1995-03-13 00:00,4.77059441208333
,1995-03-14 00:00,3.291154649875
,1995-03-15 00:00,2.04286213895833
,1995-03-16 00:00,3.09549847191667
,1995-03-17 00:00,4.26801391329167
,1995-03-18 00:00,4.52311563841667
